travelCode,userCode,from,to,flightType,price,time,distance,agency,date
676,5,Florianopolis (SC),Brasilia (DF),firstClass,1097.17,1.66,637.56,FlyingDrops,09/28/2020
677,5,Recife (PE),Aracaju (SE),premium,932.22,1.44,555.74,Rainbow,10/01/2020
677,5,Aracaju (SE),Recife (PE),premium,875.41,1.44,555.74,Rainbow,10/05/2020
678,5,Aracaju (SE),Natal (RN),premium,427.25,0.46,176.33,Rainbow,10/08/2020
678,5,Natal (RN),Aracaju (SE),premium,479.37,0.46,176.33,Rainbow,10/09/2020
679,5,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1183.57,1.55,597.61,CloudFy,10/15/2020
679,5,Rio de Janeiro (RJ),Aracaju (SE),firstClass,1446.4,1.55,597.61,CloudFy,10/17/2020
680,5,Recife (PE),Sao Paulo (SP),premium,657.87,1.26,486.52,CloudFy,10/22/2020
680,5,Sao Paulo (SP),Recife (PE),premium,1195.26,1.26,486.52,CloudFy,10/24/2020
681,5,Aracaju (SE),Salvador (BH),firstClass,1723.71,2.16,830.86,Rainbow,10/29/2020
681,5,Salvador (BH),Aracaju (SE),firstClass,1520.02,2.16,830.86,Rainbow,11/01/2020
682,5,Recife (PE),Salvador (BH),firstClass,1470.41,2.05,788.55,Rainbow,11/05/2020
682,5,Salvador (BH),Recife (PE),firstClass,1440.25,2.05,788.55,Rainbow,11/07/2020
683,5,Brasilia (DF),Sao Paulo (SP),firstClass,904.0,0.67,257.81,FlyingDrops,11/12/2020
683,5,Sao Paulo (SP),Brasilia (DF),firstClass,727.31,0.67,257.81,FlyingDrops,11/13/2020
684,5,Recife (PE),Campo Grande (MS),premium,793.15,1.39,535.4,CloudFy,11/19/2020
684,5,Campo Grande (MS),Recife (PE),premium,959.91,1.39,535.4,CloudFy,11/23/2020
685,5,Brasilia (DF),Campo Grande (MS),firstClass,1096.58,0.72,277.7,CloudFy,11/26/2020
685,5,Campo Grande (MS),Brasilia (DF),firstClass,949.99,0.72,277.7,CloudFy,11/30/2020
686,5,Recife (PE),Rio de Janeiro (RJ),firstClass,1706.89,2.3,885.57,FlyingDrops,12/03/2020
686,5,Rio de Janeiro (RJ),Recife (PE),firstClass,1702.23,2.3,885.57,FlyingDrops,12/06/2020
687,5,Recife (PE),Aracaju (SE),firstClass,1300.81,1.44,555.74,FlyingDrops,12/10/2020
687,5,Aracaju (SE),Recife (PE),firstClass,1088.87,1.44,555.74,FlyingDrops,12/11/2020
688,6,Aracaju (SE),Natal (RN),firstClass,549.96,0.46,176.33,Rainbow,09/26/2019
688,6,Natal (RN),Aracaju (SE),firstClass,611.4,0.46,176.33,Rainbow,09/29/2019
689,6,Recife (PE),Florianopolis (SC),economic,761.2,1.76,676.53,CloudFy,10/03/2019
689,6,Florianopolis (SC),Recife (PE),economic,674.52,1.76,676.53,CloudFy,10/06/2019
690,6,Brasilia (DF),Sao Paulo (SP),firstClass,893.65,0.67,257.81,CloudFy,10/10/2019
690,6,Sao Paulo (SP),Brasilia (DF),firstClass,742.94,0.67,257.81,CloudFy,10/13/2019
691,6,Aracaju (SE),Rio de Janeiro (RJ),premium,930.12,1.55,597.61,Rainbow,10/17/2019
691,6,Rio de Janeiro (RJ),Aracaju (SE),premium,1098.93,1.55,597.61,Rainbow,10/18/2019
692,6,Brasilia (DF),Recife (PE),premium,568.38,0.63,242.21,CloudFy,10/24/2019
692,6,Recife (PE),Brasilia (DF),premium,573.61,0.63,242.21,CloudFy,10/28/2019
693,6,Aracaju (SE),Campo Grande (MS),economic,743.54,1.69,650.1,Rainbow,10/31/2019
693,6,Campo Grande (MS),Aracaju (SE),economic,877.56,1.69,650.1,Rainbow,11/01/2019
694,6,Brasilia (DF),Aracaju (SE),economic,721.2,1.11,425.98,Rainbow,11/07/2019
694,6,Aracaju (SE),Brasilia (DF),economic,548.62,1.11,425.98,Rainbow,11/10/2019
695,6,Brasilia (DF),Florianopolis (SC),firstClass,1569.65,1.66,637.56,FlyingDrops,11/14/2019
695,6,Florianopolis (SC),Brasilia (DF),firstClass,1097.17,1.66,637.56,FlyingDrops,11/16/2019
696,6,Brasilia (DF),Rio de Janeiro (RJ),firstClass,649.64,0.48,183.37,CloudFy,11/21/2019
696,6,Rio de Janeiro (RJ),Brasilia (DF),firstClass,688.06,0.48,183.37,CloudFy,11/23/2019
697,6,Recife (PE),Natal (RN),economic,301.51,0.58,222.67,CloudFy,11/28/2019
697,6,Natal (RN),Recife (PE),economic,429.77,0.58,222.67,CloudFy,12/02/2019
698,6,Brasilia (DF),Recife (PE),firstClass,772.21,0.63,242.21,Rainbow,12/05/2019
698,6,Recife (PE),Brasilia (DF),firstClass,721.93,0.63,242.21,Rainbow,12/06/2019
699,6,Brasilia (DF),Campo Grande (MS),firstClass,1096.58,0.72,277.7,CloudFy,12/12/2019
699,6,Campo Grande (MS),Brasilia (DF),firstClass,949.99,0.72,277.7,CloudFy,12/16/2019
700,6,Recife (PE),Florianopolis (SC),economic,761.2,1.76,676.53,CloudFy,12/19/2019
700,6,Florianopolis (SC),Recife (PE),economic,674.52,1.76,676.53,CloudFy,12/20/2019
701,6,Recife (PE),Brasilia (DF),firstClass,721.93,0.63,242.21,Rainbow,12/26/2019
701,6,Brasilia (DF),Recife (PE),firstClass,772.21,0.63,242.21,Rainbow,12/30/2019
702,6,Aracaju (SE),Sao Paulo (SP),economic,410.79,1.02,392.76,CloudFy,01/02/2020
702,6,Sao Paulo (SP),Aracaju (SE),economic,722.74,1.02,392.76,CloudFy,01/05/2020
703,6,Recife (PE),Aracaju (SE),firstClass,1166.1,1.44,555.74,CloudFy,01/09/2020
703,6,Aracaju (SE),Recife (PE),firstClass,1124.11,1.44,555.74,CloudFy,01/11/2020
704,6,Brasilia (DF),Natal (RN),economic,791.66,1.43,550.69,CloudFy,01/16/2020
704,6,Natal (RN),Brasilia (DF),economic,697.51,1.43,550.69,CloudFy,01/19/2020
705,6,Aracaju (SE),Florianopolis (SC),firstClass,1515.79,2.1,808.85,CloudFy,01/23/2020
705,6,Florianopolis (SC),Aracaju (SE),firstClass,1468.03,2.1,808.85,CloudFy,01/27/2020
706,6,Recife (PE),Florianopolis (SC),premium,1074.75,1.76,676.53,CloudFy,01/30/2020
706,6,Florianopolis (SC),Recife (PE),premium,918.66,1.76,676.53,CloudFy,01/31/2020
707,6,Aracaju (SE),Florianopolis (SC),premium,1132.81,2.1,808.85,Rainbow,02/06/2020
707,6,Florianopolis (SC),Aracaju (SE),premium,1248.7,2.1,808.85,Rainbow,02/08/2020
708,6,Brasilia (DF),Natal (RN),firstClass,1434.91,1.43,550.69,Rainbow,02/13/2020
708,6,Natal (RN),Brasilia (DF),firstClass,1286.63,1.43,550.69,Rainbow,02/17/2020
709,6,Recife (PE),Salvador (BH),firstClass,1484.94,2.05,788.55,CloudFy,02/20/2020
709,6,Salvador (BH),Recife (PE),firstClass,1440.02,2.05,788.55,CloudFy,02/21/2020
710,6,Recife (PE),Campo Grande (MS),premium,832.77,1.39,535.4,Rainbow,02/27/2020
710,6,Campo Grande (MS),Recife (PE),premium,991.22,1.39,535.4,Rainbow,02/28/2020
711,6,Recife (PE),Sao Paulo (SP),premium,657.87,1.26,486.52,CloudFy,03/05/2020
711,6,Sao Paulo (SP),Recife (PE),premium,1195.26,1.26,486.52,CloudFy,03/06/2020
712,6,Aracaju (SE),Florianopolis (SC),economic,852.18,2.1,808.85,Rainbow,03/12/2020
712,6,Florianopolis (SC),Aracaju (SE),economic,819.41,2.1,808.85,Rainbow,03/16/2020
713,6,Aracaju (SE),Sao Paulo (SP),premium,630.34,1.02,392.76,CloudFy,03/19/2020
713,6,Sao Paulo (SP),Aracaju (SE),premium,906.59,1.02,392.76,CloudFy,03/21/2020
714,6,Recife (PE),Campo Grande (MS),firstClass,1110.76,1.39,535.4,CloudFy,03/26/2020
714,6,Campo Grande (MS),Recife (PE),firstClass,1244.73,1.39,535.4,CloudFy,03/27/2020
715,6,Brasilia (DF),Rio de Janeiro (RJ),firstClass,649.64,0.48,183.37,CloudFy,04/02/2020
715,6,Rio de Janeiro (RJ),Brasilia (DF),firstClass,688.06,0.48,183.37,CloudFy,04/05/2020
716,6,Aracaju (SE),Salvador (BH),economic,964.83,2.16,830.86,CloudFy,04/09/2020
716,6,Salvador (BH),Aracaju (SE),economic,811.73,2.16,830.86,CloudFy,04/13/2020
717,6,Aracaju (SE),Recife (PE),premium,835.21,1.44,555.74,CloudFy,04/16/2020
717,6,Recife (PE),Aracaju (SE),premium,932.84,1.44,555.74,CloudFy,04/18/2020
718,6,Brasilia (DF),Salvador (BH),economic,921.08,1.76,676.56,Rainbow,04/23/2020
718,6,Salvador (BH),Brasilia (DF),economic,609.83,1.76,676.56,Rainbow,04/27/2020
719,6,Aracaju (SE),Sao Paulo (SP),firstClass,730.43,1.02,392.76,CloudFy,04/30/2020
719,6,Sao Paulo (SP),Aracaju (SE),firstClass,1186.15,1.02,392.76,CloudFy,05/01/2020
720,6,Brasilia (DF),Recife (PE),economic,432.1,0.63,242.21,CloudFy,05/07/2020
720,6,Recife (PE),Brasilia (DF),economic,393.68,0.63,242.21,CloudFy,05/09/2020
721,6,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1189.86,1.55,597.61,Rainbow,05/14/2020
721,6,Rio de Janeiro (RJ),Aracaju (SE),firstClass,1386.46,1.55,597.61,Rainbow,05/18/2020
722,6,Recife (PE),Natal (RN),economic,360.22,0.58,222.67,Rainbow,05/21/2020
722,6,Natal (RN),Recife (PE),economic,406.36,0.58,222.67,Rainbow,05/22/2020
723,6,Aracaju (SE),Brasilia (DF),economic,472.72,1.11,425.98,CloudFy,05/28/2020
723,6,Brasilia (DF),Aracaju (SE),economic,654.88,1.11,425.98,CloudFy,05/30/2020
724,6,Brasilia (DF),Recife (PE),firstClass,772.21,0.63,242.21,Rainbow,06/04/2020
724,6,Recife (PE),Brasilia (DF),firstClass,721.93,0.63,242.21,Rainbow,06/08/2020
725,6,Aracaju (SE),Brasilia (DF),economic,548.62,1.11,425.98,Rainbow,06/11/2020
725,6,Brasilia (DF),Aracaju (SE),economic,721.2,1.11,425.98,Rainbow,06/13/2020
726,6,Brasilia (DF),Salvador (BH),economic,921.08,1.76,676.56,Rainbow,06/18/2020
726,6,Salvador (BH),Brasilia (DF),economic,609.83,1.76,676.56,Rainbow,06/22/2020
727,6,Aracaju (SE),Recife (PE),premium,835.21,1.44,555.74,CloudFy,06/25/2020
727,6,Recife (PE),Aracaju (SE),premium,932.84,1.44,555.74,CloudFy,06/27/2020
728,6,Brasilia (DF),Campo Grande (MS),firstClass,1096.58,0.72,277.7,CloudFy,07/02/2020
728,6,Campo Grande (MS),Brasilia (DF),firstClass,949.99,0.72,277.7,CloudFy,07/04/2020
729,6,Aracaju (SE),Salvador (BH),firstClass,1723.71,2.16,830.86,Rainbow,07/09/2020
729,6,Salvador (BH),Aracaju (SE),firstClass,1520.02,2.16,830.86,Rainbow,07/12/2020
730,6,Aracaju (SE),Florianopolis (SC),premium,1174.97,2.1,808.85,CloudFy,07/16/2020
730,6,Florianopolis (SC),Aracaju (SE),premium,1149.53,2.1,808.85,CloudFy,07/18/2020
731,6,Recife (PE),Natal (RN),firstClass,628.96,0.58,222.67,Rainbow,07/23/2020
731,6,Natal (RN),Recife (PE),firstClass,806.91,0.58,222.67,Rainbow,07/26/2020
732,6,Aracaju (SE),Brasilia (DF),firstClass,957.68,1.11,425.98,CloudFy,07/30/2020
732,6,Brasilia (DF),Aracaju (SE),firstClass,1260.1,1.11,425.98,CloudFy,08/01/2020
733,6,Aracaju (SE),Florianopolis (SC),firstClass,1499.93,2.1,808.85,FlyingDrops,08/06/2020
733,6,Florianopolis (SC),Aracaju (SE),firstClass,1574.28,2.1,808.85,FlyingDrops,08/10/2020
734,6,Brasilia (DF),Sao Paulo (SP),firstClass,893.65,0.67,257.81,CloudFy,08/13/2020
734,6,Sao Paulo (SP),Brasilia (DF),firstClass,742.94,0.67,257.81,CloudFy,08/17/2020
735,6,Recife (PE),Sao Paulo (SP),firstClass,883.63,1.26,486.52,CloudFy,08/20/2020
735,6,Sao Paulo (SP),Recife (PE),firstClass,1533.42,1.26,486.52,CloudFy,08/24/2020
736,6,Recife (PE),Natal (RN),economic,360.22,0.58,222.67,Rainbow,08/27/2020
736,6,Natal (RN),Recife (PE),economic,406.36,0.58,222.67,Rainbow,08/31/2020
737,6,Brasilia (DF),Campo Grande (MS),firstClass,1096.58,0.72,277.7,CloudFy,09/03/2020
737,6,Campo Grande (MS),Brasilia (DF),firstClass,949.99,0.72,277.7,CloudFy,09/04/2020
738,6,Recife (PE),Brasilia (DF),economic,393.68,0.63,242.21,CloudFy,09/10/2020
738,6,Brasilia (DF),Recife (PE),economic,432.1,0.63,242.21,CloudFy,09/12/2020
739,6,Recife (PE),Sao Paulo (SP),premium,657.87,1.26,486.52,CloudFy,09/17/2020
739,6,Sao Paulo (SP),Recife (PE),premium,1195.26,1.26,486.52,CloudFy,09/20/2020
740,6,Brasilia (DF),Sao Paulo (SP),firstClass,904.0,0.67,257.81,FlyingDrops,09/24/2020
740,6,Sao Paulo (SP),Brasilia (DF),firstClass,727.31,0.67,257.81,FlyingDrops,09/25/2020
741,6,Brasilia (DF),Florianopolis (SC),premium,1222.24,1.66,637.56,Rainbow,10/01/2020
741,6,Florianopolis (SC),Brasilia (DF),premium,814.55,1.66,637.56,Rainbow,10/04/2020
742,6,Recife (PE),Natal (RN),firstClass,633.71,0.58,222.67,FlyingDrops,10/08/2020
742,6,Natal (RN),Recife (PE),firstClass,694.42,0.58,222.67,FlyingDrops,10/09/2020
743,6,Recife (PE),Florianopolis (SC),firstClass,1434.38,1.76,676.53,FlyingDrops,10/15/2020
743,6,Florianopolis (SC),Recife (PE),firstClass,1292.29,1.76,676.53,FlyingDrops,10/17/2020
744,6,Recife (PE),Salvador (BH),economic,842.11,2.05,788.55,CloudFy,10/22/2020
744,6,Salvador (BH),Recife (PE),economic,767.27,2.05,788.55,CloudFy,10/23/2020
745,6,Brasilia (DF),Salvador (BH),premium,1346.6,1.76,676.56,CloudFy,10/29/2020
745,6,Salvador (BH),Brasilia (DF),premium,836.89,1.76,676.56,CloudFy,10/30/2020
746,6,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1190.94,1.55,597.61,FlyingDrops,11/05/2020
746,6,Rio de Janeiro (RJ),Aracaju (SE),firstClass,1381.55,1.55,597.61,FlyingDrops,11/09/2020
747,6,Aracaju (SE),Natal (RN),firstClass,549.96,0.46,176.33,Rainbow,11/12/2020
747,6,Natal (RN),Aracaju (SE),firstClass,611.4,0.46,176.33,Rainbow,11/16/2020
748,6,Aracaju (SE),Salvador (BH),premium,1289.05,2.16,830.86,Rainbow,11/19/2020
748,6,Salvador (BH),Aracaju (SE),premium,1247.02,2.16,830.86,Rainbow,11/23/2020
749,6,Aracaju (SE),Florianopolis (SC),firstClass,1582.41,2.1,808.85,Rainbow,11/26/2020
749,6,Florianopolis (SC),Aracaju (SE),firstClass,1582.1,2.1,808.85,Rainbow,11/28/2020
750,6,Aracaju (SE),Rio de Janeiro (RJ),premium,930.12,1.55,597.61,Rainbow,12/03/2020
